19144804290;99;0;0;
19144804461;99;0;0;
19144804629;99;0;0;
19144804810;99;0;0;
19144804986;99;0;0;
24150131857;999;0;0;
24153539251;999;0;0;
24154100264;999;0;0;
27090627144;999;0;0;
27090642954;99;0;0;
27090738753;99;0;0;
27090738817;99;0;0;
27101919408;999;0;0;
27101929494;99;0;0;
27102008147;99;0;8;
27102046426;99;0;2;8594005006744
27102051307;99;0;7;8594005006744
27102058662;99;0;5;8594005006744
27102114869;99;0;0;8594005006744
27102114879;99;0;0;8594005006744
27102114910;99;0;0;
27102217835;99;0;5;
27102226566;99;0;0;
27102226578;99;0;0;
27102312604;99;0;0;
27102312617;99;0;0;
27104921444;999;0;0;
27105621983;999;0;0;1234567890123
27105624522;999;0;0;1234567890123
27105627882;999;0;0;1234567890123
27105705355;999;0;0;
12094633899;999;0;0;
12094640515;999;0;1;
12094734418;999;0;0;
12094739014;999;0;1;
12094755872;999;0;1;
12094907793;998;0;1;
15091307260;2;0;6;
15091318730;2;0;6;
15091325070;2;0;4;
15091520045;2;0;5;
15091530666;2;0;7;
15091533412;2;0;3;
15091616503;2;0;4;
15092059879;9;0;1;1234567890123
15092545279;9;0;5;
15092552313;9;0;10;
15092555491;9;0;2;
15092557333;9;0;3;
15140317046;998;0;2;
15140519960;998;0;3;
15144057400;998;0;4;
15144101125;998;0;6;
15154304481;998;0;5;
15154306418;998;0;2;
15154430109;998;0;1;
15155016168;999;0;0;
15155022707;999;0;2;
15155025739;999;0;1;
15155324761;999;0;0;
15162701965;999;0;0;
15162715019;999;0;4;
25160555681;999;0;0;
26091504098;999;0;0;
26092526887;5;0;0;
26092632413;5;0;5;
26094157471;999;0;0;
26094232948;66;0;0;
26101247273;999;0;0;
26101255595;6;0;0;
26101329990;6;0;0;
26101504429;999;0;0;
26101513221;6;0;0;
26101630997;6;0;0;
26101644272;6;0;0;
26103215541;999;0;0;
26103222358;6;0;0;
26103242606;6;0;0;
26103248960;6;0;0;
26103912894;999;0;0;
26103919133;6;0;0;
26104112482;6;0;0;
26104120838;6;0;0;
26104351066;999;0;0;
26105428998;999;0;0;
26110234706;999;0;0;
26110244166;6;0;0;
26110422376;999;0;0;
